OBJECTID,NAME,PLZ,GPLZ,CANTON,CANTON_NR,BFSNR,CASES,SUBMISSIONS,FRACTION,POPULATION_AGGREGATED,SUBMISSIONS_PER_100K,CASES_PER_100K,Shape__Area,Shape__Length
2789,Berg TG,8572,8572,TG,20,4891,0,0,0,2922,0,0,22315756.9321289,29174.8373072612
2790,Siegershausen,8573,8573,TG,20,4666,0,0,0,955,0,0,18726863.0058594,23167.8143130935
2791,Lengwil,8574,8574,TG,20,4683,0,0,0,1756,0,0,19533735.5961914,25113.4913649328
2792,Bürglen TG,8575,8575,TG,20,4911,0,0,0,3458,0,0,20506332.9599609,23988.65813062
2793,Mauren TG,8576,8576,TG,20,4891,0,0,0,476,0,0,4812027.140625,10563.564732715
2794,Schönholzerswilen,8577,8577,TG,20,4756,0,0,0,883,0,0,23807748.4506836,34807.5498810807
2795,Hagenwil b. Amriswil,8580,8580,TG,20,4461,0,127,0,14030,905.20314,0,55764872.1821289,52344.3700719552
2796,Schocherswil,8581,8581,TG,20,4461,0,0,0,387,0,0,3309705.22070313,8444.3011494567
2797,Dozwil,8582,8582,TG,20,4406,0,0,0,693,0,0,3013065.78222656,9691.37303974089
2798,Sulgen,8583,8583,TG,20,4506,0,56,0,3816,1467.50524,0,19524589.7646484,25709.734547992
2799,Opfershofen TG,8584,8584,TG,20,4911,0,0,0,441,0,0,8476579.04833984,16151.3563450959
2800,Klarsreuti,8585,8585,TG,20,4901,0,0,0,2077,0,0,39493841.659668,43499.0834885418
2801,Riedt b. Erlen,8586,8586,TG,20,4476,0,0,0,4321,0,0,37844766.1992188,36348.1935522704
2802,Oberaach,8587,8587,TG,20,4461,0,0,0,923,0,0,5894301.32666016,11181.5077079559
2803,Zihlschlacht,8588,8588,TG,20,4511,0,0,0,1289,0,0,14467057.706543,19840.0465287501
2804,Sitterdorf,8589,8589,TG,20,4511,0,0,0,959,0,0,4396723.06787109,12058.8469584306
2805,Romanshorn,8590,8590,TG,20,4436,3,105,0.0285714285714286,11127,943.65058,26.96145,72674989.6166992,41464.8862431601
2806,Uttwil,8592,8592,TG,20,4451,0,0,0,1863,0,0,38360631.1308594,31516.6708903237
2807,Kesswil,8593,8593,TG,20,4426,0,0,0,1004,0,0,24528393.3974609,28392.0756501812
2808,Güttingen,8594,8594,TG,20,4656,0,0,0,1608,0,0,45784435.0864258,36430.610284418
2809,Altnau,8595,8595,TG,20,4641,0,0,0,2243,0,0,26934128.6811523,31083.9044506117
2810,Scherzingen,8596,8596,TG,20,4691,0,0,0,1959,0,0,16498380.0527344,22451.7171387578
2811,Landschlacht,8597,8597,TG,20,4691,0,0,0,1462,0,0,21440798.3320313,21976.6156722012
2812,Bottighofen,8598,8598,TG,20,4643,1,62,0.0161290322580645,2187,2834.9337,45.72474,9737138.69287109,17297.0630790868
2813,Salmsach,8599,8599,TG,20,4441,0,0,0,1452,0,0,7276598.38964844,31298.6365412876
2814,Dübendorf 1,8600,8600,ZH,1,191,7,552,0.0126811594202899,26579,2076.82757,26.33658,24425681.3237305,27785.4821216258
2815,Wangen b. Dübendorf,8602,8602,ZH,1,200,2,62,0.032258064516129,2622,2364.60717,76.27765,12193660.2104492,16921.0638130583
2816,Schwerzenbach Bahnstrasse,8603,8603,ZH,1,197,0,178,0,5604,3176.30264,0,6253533.49072266,12554.4748360255
2817,Volketswil,8604,8604,ZH,1,199,6,256,0.0234375,16371,1563.74076,36.65017,23933341.3251953,25919.1506158795
2818,Gutenswil,8605,8605,ZH,1,199,0,0,0,1745,0,0,6632342.0390625,13621.042027755
2819,Nänikon,8606,8606,ZH,1,198,5,181,0.0276243093922652,8120,2229.06404,61.57635,18807906.0107422,19094.3097497564
2820,Aathal-Seegräben,8607,8607,ZH,1,119,0,0,0,1488,0,0,8893427.81982422,15410.3210099939
2821,Bubikon,8608,8608,ZH,1,112,2,85,0.0235294117647059,3853,2206.07319,51.9076,18577931.9482422,25103.3533606337
2822,Uster 1,8610,8610,ZH,1,198,4,696,0.00574712643678161,29269,2377.94253,13.66634,37448551.9819336,33458.4392772007
2823,Bertschikon (Gossau ZH),8614,8614,ZH,1,115,0,0,0,1651,0,0,7276738.91357422,12593.5710542828
2824,Wermatswil,8615,8615,ZH,1,198,0,0,0,1375,0,0,11087367.2739258,16744.9431628752
2825,Riedikon,8616,8616,ZH,1,198,0,0,0,827,0,0,5749324.71679688,9827.4095606201
2826,Mönchaltorf,8617,8617,ZH,1,196,1,75,0.0133333333333333,3677,2039.70628,27.19608,16725518.7016602,25478.2355220376
2827,Oetwil am See,8618,8618,ZH,1,157,2,65,0.0307692307692308,4837,1343.80815,41.34794,13351936.8608398,19648.444610551
2828,Wetzikon ZH,8620,8620,ZH,1,121,3,262,0.0114503816793893,17040,1537.55869,17.60563,30239470.3813477,40447.5601204728
2829,Wetzikon ZH,8623,8620,ZH,1,121,0,116,0,7688,1508.84495,0,6420829.29736328,12595.1036529903
2830,Grüt (Gossau ZH),8624,8624,ZH,1,115,1,57,0.0175438596491228,2349,2426.5645,42.57131,4722285.92773438,11479.9966217949
2831,Gossau ZH,8625,8625,ZH,1,115,2,75,0.0266666666666667,5301,1414.82739,37.72873,16586171.0581055,25303.6447395394
2832,Ottikon (Gossau ZH),8626,8626,ZH,1,115,0,0,0,1333,0,0,12974875.6982422,18299.0458471356
2833,Grüningen,8627,8627,ZH,1,116,1,69,0.0144927536231884,3496,1973.68421,28.60412,19190303.3461914,22695.1197977414
2834,Rüti ZH,8630,8630,ZH,1,118,3,149,0.0201342281879195,12189,1222.41365,24.61236,21564848.793457,24787.3500881114
2835,Tann,8632,8632,ZH,1,113,0,56,0,3848,1455.30146,0,3314305.03515625,8895.05297486238
2836,Wolfhausen,8633,8633,ZH,1,112,2,66,0.0303030303030303,3447,1914.70844,58.02147,6748664.89208984,15359.8217865209
2837,Hombrechtikon,8634,8634,ZH,1,153,0,255,0,8347,3054.98982,0,20287473.5219727,22139.3078598
2838,Dürnten,8635,8635,ZH,1,113,0,132,0,3771,3500.39777,0,18753465.2114258,28174.4000962045
2839,Wald ZH Poststrasse,8636,8636,ZH,1,120,1,150,0.00666666666666667,8324,1802.01826,12.01346,56551551.0366211,49639.6433984992
2840,Laupen ZH,8637,8637,ZH,1,120,0,0,0,1840,0,0,4633775.89306641,11967.8598612409
2841,Goldingen,8638,8638,SG,17,3342,0,0,0,1115,0,0,41805774.5952148,42198.2909441341
2842,Rapperswil SG,8640,8640,SG,17,3340,0,172,0,8821,1949.8923,0,13897733.4663086,20714.7823179021
2843,Jona Buech Gewerbe,8645,8645,SG,17,3340,3,251,0.0119521912350598,17086,1469.03898,17.55823,34139629.6298828,36040.5636177376
2844,Wagen,8646,8646,SG,17,3340,0,0,0,1191,0,0,8561724.4296875,15238.8778892874
2845,Küsnacht ZH,8700,8700,ZH,1,154,7,506,0.0138339920948617,13579,3726.34215,51.55019,21341429.2548828,22004.0474339446
2846,Zollikon,8702,8702,ZH,1,161,1,287,0.00348432055749129,8017,3579.89273,12.47349,12194519.2602539,16426.8120045829
2847,Erlenbach ZH,8703,8703,ZH,1,151,1,209,0.00478468899521531,5582,3744.17771,17.91473,9996828.45361328,19605.4141365002
2848,Herrliberg,8704,8704,ZH,1,152,0,163,0,6384,2553.25815,0,23051312.0600586,24109.4456871835
2849,Meilen,8706,8706,ZH,1,156,1,445,0.00224719101123596,14238,3125.43897,7.02346,36793526.5390625,27552.9287212083
2850,Uetikon am See,8707,8707,ZH,1,159,0,258,0,6185,4171.38238,0,9420181.34912109,15066.8907980389
2851,Männedorf,8708,8708,ZH,1,155,4,610,0.00655737704918033,11183,5454.70804,35.76858,17517497.6538086,17294.5275279455
2852,Stäfa,8712,8712,ZH,1,158,2,344,0.00581395348837209,11391,3019.92801,17.55772,27192599.7314453,26187.3667823334
2853,Uerikon,8713,8713,ZH,1,158,0,99,0,3110,3183.27974,0,16336219.9858398,18162.2576542411
2854,Feldbach,8714,8714,ZH,1,153,0,0,0,517,0,0,13729239.1245117,20578.8463983215
2855,Bollingen,8715,8715,SG,17,3340,0,0,0,163,0,0,14759800.1513672,18804.1218432972
2856,Schmerikon,8716,8716,SG,17,3338,0,0,0,3771,0,0,12830453.7788086,16736.8849191575
2857,Benken SG,8717,8717,SG,17,3312,0,0,0,3053,0,0,35796883.6674805,28751.4094521576
2858,Schänis,8718,8718,SG,17,3315,0,0,0,3003,0,0,39934797.6210938,30453.2816334068
2859,Kaltbrunn,8722,8722,SG,17,3313,0,0,0,4865,0,0,40026740.8476563,48166.662182004
2860,Rufi,8723,8723,SG,17,3315,0,0,0,837,0,0,43680859.9433594,36706.0102085644
2861,Gebertingen,8725,8725,SG,17,3341,0,0,0,1153,0,0,11100835.2568359,18803.4656370968
2862,Ricken SG,8726,8726,SG,17,3341,0,0,0,476,0,0,29199783.5996094,30232.6711548488
2863,Walde SG,8727,8727,SG,17,3342,0,0,0,235,0,0,14884754.7714844,20787.8772304924
2864,Uznach Postauto Linth-SZ-GL,8730,8730,SG,17,3339,0,69,0,6371,1083.03249,0,18158832.4829102,25673.7084473214
2865,Neuhaus SG,8732,8732,SG,17,3342,0,0,0,1007,0,0,6105389.83056641,12886.6495333727
2866,Eschenbach SG,8733,8733,SG,17,3342,0,65,0,4664,1393.65352,0,15918185.2836914,18980.7156626094
2867,Ermenswil,8734,8734,SG,17,3342,0,0,0,814,0,0,8048566.10253906,13705.7003748394
2868,Rüeterswil,8735,8735,SG,17,3342,0,0,0,1838,0,0,27283719.4448242,34518.2348722942
2869,Gommiswald,8737,8737,SG,17,3341,0,0,0,1791,0,0,5232320.40087891,12264.8593578707
2870,Uetliburg SG,8738,8738,SG,17,3341,0,0,0,1243,0,0,14968682.1455078,22706.7705484235
2871,Rieden SG,8739,8739,SG,17,3341,0,0,0,759,0,0,25373874.9980469,26921.9703865594
2872,Glarus,8750,8750,GL,8,1632,1,142,0.00704225352112676,6874,2065.75502,14.54757,155225351.549316,65473.8283114104
2873,Urnerboden,8751,8751,UR,4,1218,0,0,0,53,0,0,89728042.9042969,43945.3666392728
2874,Näfels,8752,8752,GL,8,1630,0,56,0,4739,1181.6839,0,95844055.2734375,52401.2720014975
2875,Mollis,8753,8753,GL,8,1630,0,83,0,3952,2100.20243,0,45628881.8398438,34264.9278813869
2876,Netstal,8754,8754,GL,8,1632,0,0,0,3112,0,0,23058625.5810547,29210.2410728065
2877,Ennenda,8755,8755,GL,8,1632,0,77,0,2477,3108.59911,0,47903995.1977539,33492.8593885105
2878,Mitlödi,8756,8756,GL,8,1631,0,0,0,993,0,0,13268486.5478516,22975.3320003542
2879,Filzbach,8757,8757,GL,8,1630,0,0,0,495,0,0,33563664.7041016,39357.4326585367
2880,Obstalden,8758,8758,GL,8,1630,0,0,0,542,0,0,49481984.0571289,41837.5103935641
2881,Schwanden GL,8762,8762,GL,8,1631,0,0,0,3149,0,0,101896245.120117,78722.314767973
2882,Engi,8765,8765,GL,8,1631,0,0,0,615,0,0,87755652.6894531,50834.2713114107
2883,Matt,8766,8766,GL,8,1631,0,0,0,289,0,0,87996561.4458008,56370.9979274265
2884,Elm,8767,8767,GL,8,1631,0,0,0,667,0,0,194672989.945801,66622.0155097274
2885,Nidfurn,8772,8772,GL,8,1631,0,0,0,271,0,0,5515390.14648438,11732.4228082134
2886,Haslen GL,8773,8773,GL,8,1631,0,0,0,655,0,0,24841995.1977539,29163.2417551579
2887,Leuggelbach,8774,8774,GL,8,1631,0,0,0,142,0,0,3765638.65966797,9374.29936364697
2888,Luchsingen,8775,8775,GL,8,1631,0,0,0,864,0,0,50264426.6933594,39671.2314491161
2889,Diesbach GL,8777,8777,GL,8,1631,0,0,0,409,0,0,34921769.4086914,33477.6567658111
2890,Rüti GL,8782,8782,GL,8,1631,0,0,0,357,0,0,14158169.1391602,23220.4989494826
2891,Linthal,8783,8783,GL,8,1631,0,0,0,1073,0,0,278907298.29248,87882.2815021453
2892,Braunwald,8784,8784,GL,8,1631,0,0,0,300,0,0,24347988.8574219,24748.7690107122
2893,Thalwil,8800,8800,ZH,1,141,8,534,0.0149812734082397,15524,3439.83509,51.53311,13189697.671875,14686.1168163649
2894,Kilchberg ZH,8802,8802,ZH,1,135,8,237,0.0337552742616034,8482,2794.15232,94.31738,10580900.2548828,13711.4640277389
2895,Rüschlikon,8803,8803,ZH,1,139,0,169,0,5993,2819.95662,0,9434475.9921875,13664.4545914461
2896,Au ZH,8804,8804,ZH,1,293,0,121,0,6012,2012.64138,0,12130015.3964844,14102.1438834844
2897,Richterswil,8805,8805,ZH,1,138,2,274,0.0072992700729927,10160,2696.85039,19.68504,19296046.6279297,19678.929341503
2898,Bäch SZ,8806,8806,SZ,5,1322,0,0,0,2042,0,0,3841384.47851563,9209.80126750672
2899,Freienbach,8807,8807,SZ,5,1322,0,61,0,2950,2067.79661,0,7714325.85449219,11265.2921895069
2900,Pfäffikon SZ,8808,8808,SZ,5,1322,1,124,0.00806451612903226,7379,1680.4445,13.55197,25094411.7104492,32346.9401695055
2901,Horgen 1,8810,8810,ZH,1,295,2,557,0.00359066427289048,20157,2763.30803,9.92211,27667011.4570313,25027.596540769
2902,Horgenberg,8815,8815,ZH,1,295,0,0,0,350,0,0,10873164.8510742,19372.7894941101
2903,Hirzel,8816,8816,ZH,1,295,0,0,0,2210,0,0,21067938.2470703,24840.318722918
2904,Wädenswil Zustellung,8820,8820,ZH,1,293,3,565,0.00530973451327434,15449,3657.19464,19.41873,41825641.0019531,29075.4770193429
2905,Schönenberg ZH,8824,8824,ZH,1,293,0,51,0,1892,2695.56025,0,23741272.7285156,22819.3471181635
2906,Hütten,8825,8825,ZH,1,293,0,0,0,926,0,0,16139669.2685547,20209.4867977444
2907,Wollerau,8832,8832,SZ,5,1323,3,150,0.02,11016,1361.65577,27.23312,14266582.878418,23330.3585468855
2908,Samstagern,8833,8833,ZH,1,138,0,78,0,3209,2430.66376,0,8742976.26025391,12599.6588186998
2909,Schindellegi,8834,8834,SZ,5,1321,1,77,0.012987012987013,3700,2081.08108,27.02703,17934936.2949219,20961.3836604876
2910,Feusisberg,8835,8835,SZ,5,1321,0,0,0,1674,0,0,17393831.355957,22870.9094469652
2911,Bennau,8836,8836,SZ,5,1301,0,0,0,1185,0,0,32077322.578125,29068.7855787377
2912,Einsiedeln,8840,8840,SZ,5,1301,3,126,0.0238095238095238,11259,1119.10472,26.64535,53672244.9453125,36150.8794112988
2913,Gross,8841,8841,SZ,5,1301,0,0,0,1380,0,0,34955455.5966797,27923.2000993874
2914,Unteriberg,8842,8842,SZ,5,1375,0,0,0,2050,0,0,86061656.105957,54382.2590488586
2915,Oberiberg,8843,8843,SZ,5,1368,0,0,0,895,0,0,58304253.3984375,36663.9450063475
2916,Euthal,8844,8844,SZ,5,1301,0,0,0,679,0,0,57451346.5224609,38109.9052432109
2917,Studen SZ,8845,8845,SZ,5,1375,0,0,0,443,0,0,42773644.6713867,37591.7116054377
2918,Willerzell,8846,8846,SZ,5,1301,0,0,0,1073,0,0,44926743.550293,30215.3619584786
2919,Egg SZ,8847,8847,SZ,5,1301,0,0,0,588,0,0,25728411.4375,21174.9402597435
2920,Alpthal,8849,8849,SZ,5,1361,0,0,0,647,0,0,48596666.875,32913.4588324265
2921,Altendorf B&V GK 2,8852,8852,SZ,5,1341,2,115,0.0173913043478261,7714,1490.79596,25.92689,52882340.1230469,39699.2775938283
2922,Lachen SZ,8853,8853,SZ,5,1344,2,143,0.013986013986014,8162,1752.02156,24.5038,9664684.46289063,12894.5885741074
2923,Galgenen,8854,8854,SZ,5,1342,0,126,0,11206,1124.39764,0,68890404.0209961,50909.2642649764
2924,Wangen SZ,8855,8855,SZ,5,1349,0,54,0,3337,1618.21996,0,23724109.8720703,21227.9623430187
2925,Tuggen,8856,8856,SZ,5,1347,0,0,0,3234,0,0,29461313.4614258,24576.3576545885
2926,Vorderthal,8857,8857,SZ,5,1348,0,0,0,1057,0,0,60120006.9379883,37892.331756308
2927,Innerthal,8858,8858,SZ,5,1343,0,0,0,198,0,0,107973276.844238,59519.7496333527
2928,Schübelbach,8862,8862,SZ,5,1346,0,0,0,2700,0,0,11138924.6430664,15688.5966782803
2929,Buttikon SZ,8863,8863,SZ,5,1346,0,0,0,2360,0,0,13251538.4013672,20002.8854440801
2930,Reichenburg,8864,8864,SZ,5,1345,0,54,0,3814,1415.83639,0,24932808.6411133,23090.2000249759
2931,Bilten,8865,8865,GL,8,1630,0,0,0,2383,0,0,34287077.3422852,25192.1687184933
2932,Ziegelbrücke,8866,8866,GL,8,1630,0,0,0,453,0,0,3596489.89111328,9766.21601644119
2933,Niederurnen Dist Hub,8867,8867,GL,8,1630,0,0,0,3758,0,0,28654604.1621094,32453.5051307409
2934,Oberurnen,8868,8868,GL,8,1630,0,0,0,1902,0,0,10104939.1254883,20854.2142035892
2935,Weesen,8872,8872,SG,17,3316,0,0,0,2183,0,0,26552914.0561523,39332.3078859857
2936,Amden,8873,8873,SG,17,3311,0,0,0,1512,0,0,92694615.4746094,47599.1490199903
2937,Mühlehorn,8874,8874,GL,8,1630,0,0,0,445,0,0,24400731.7314453,34058.0581371792
2938,Murg,8877,8877,SG,17,3295,0,0,0,763,0,0,71916868.9399414,49475.5657054305
2939,Quinten,8878,8878,SG,17,3295,0,0,0,49,0,0,24532039.7910156,21738.500771767
2940,Walenstadt,8880,8880,SG,17,3298,0,0,0,4402,0,0,21699625.4091797,25054.5018613945
2941,Tscherlach,8881,8881,SG,17,3298,0,0,0,647,0,0,47739152.7583008,44639.4385603495
2942,Unterterzen,8882,8882,SG,17,3295,0,0,0,829,0,0,8446707.31347656,13470.2334096092
2943,Quarten,8883,8883,SG,17,3295,0,0,0,393,0,0,7286444.69726563,13452.6666027511
2944,Oberterzen,8884,8884,SG,17,3295,0,0,0,345,0,0,27047211.7885742,23065.8734333884
2945,Mols,8885,8885,SG,17,3295,0,0,0,553,0,0,10539764.6757813,14953.9290973543
2946,Mädris-Vermol,8886,8886,SG,17,3293,0,0,0,199,0,0,63567294.5634766,40088.119150926
2947,Mels,8887,8887,SG,17,3293,0,0,0,6717,0,0,29426997.3168945,52763.904695872
2948,Heiligkreuz (Mels),8888,8888,SG,17,3293,0,0,0,1367,0,0,11962857.3149414,18295.555381673
2949,Plons,8889,8889,SG,17,3293,0,0,0,584,0,0,8652758.35595703,17237.4858820317
2950,Flums Zustellung,8890,8890,SG,17,3292,0,0,0,3445,0,0,10082563.7348633,17089.4333250789
2951,Berschis,8892,8892,SG,17,3298,0,0,0,659,0,0,35860389.6445313,32788.192334043
2952,Flums Hochwiese,8893,8893,SG,17,3292,0,0,0,397,0,0,13643391.418457,18589.4558137814
2953,Flumserberg Saxli,8894,8894,SG,17,3292,0,0,0,211,0,0,24203827.2602539,35342.960742741
2954,Flumserberg Portels,8895,8895,SG,17,3292,0,0,0,223,0,0,11486315.8549805,18966.0477247034
2955,Flumserberg Bergheim,8896,8896,SG,17,3292,0,0,0,477,0,0,12811737.3334961,25507.7340684147
2956,Flumserberg Tannenheim,8897,8897,SG,17,3292,0,0,0,247,0,0,87930404.7412109,54910.4763318946
2957,Flumserberg Tannenbodenalp,8898,8898,SG,17,3292,0,0,0,109,0,0,10263271.2724609,21501.0650900332
2958,Urdorf,8902,8902,ZH,1,250,1,116,0.00862068965517241,10691,1085.02479,9.35366,16501230.953125,20116.7374068137
2959,Birmensdorf ZH Kaserne,8903,8903,ZH,1,242,3,185,0.0162162162162162,6713,2755.84686,44.68941,24902329.6298828,31288.7666279348
2960,Aesch ZH,8904,8904,ZH,1,241,0,0,0,1559,0,0,11400022.5151367,15350.6806954782
2961,Arni-Islisberg,8905,8905,AG,19,4061,0,0,0,2455,0,0,10877299.5419922,21140.4039789824
2962,Bonstetten,8906,8906,ZH,1,3,0,122,0,5733,2128.0307,0,16206106.2480469,22015.4601271919
2963,Wettswil,8907,8907,ZH,1,14,1,141,0.00709219858156028,5000,2820,20,8111023.87109375,15550.6719890995
2964,Hedingen,8908,8908,ZH,1,5,1,83,0.0120481927710843,3769,2202.17564,26.53224,14287962.1870117,18784.2562129871
2965,Zwillikon,8909,8909,ZH,1,2,0,0,0,1325,0,0,6693954.90673828,12514.8887481635
2966,Affoltern am A. Zustellung,8910,8910,ZH,1,2,1,233,0.00429184549356223,10829,2151.62988,9.23446,16421122.9282227,21594.2448897675
2967,Rifferswil,8911,8911,ZH,1,12,0,0,0,1147,0,0,14116477.534668,21555.9132094763
2968,Obfelden,8912,8912,ZH,1,10,0,123,0,5596,2197.99857,0,16309235.6455078,21693.7826285787
2969,Ottenbach,8913,8913,ZH,1,11,1,54,0.0185185185185185,2547,2120.14134,39.26188,10958478.4399414,15544.5595439197
2970,Aeugst am Albis,8914,8914,ZH,1,1,1,81,0.0123456790123457,1984,4082.66129,50.40323,17238359.2456055,19907.9583172783
2971,Hausen am Albis,8915,8915,ZH,1,4,0,0,0,2736,0,0,22063368.6889648,25676.7508626284
2972,Jonen,8916,8916,AG,19,4071,0,0,0,2120,0,0,12449714.1435547,17171.3988826873
2973,Oberlunkhofen,8917,8917,AG,19,4073,0,0,0,1987,0,0,6980044.70458984,15209.1188196009
2974,Unterlunkhofen,8918,8918,AG,19,4079,0,0,0,1453,0,0,9924382.58447266,21628.3201716626
2975,Rottenschwil,8919,8919,AG,19,4238,0,0,0,866,0,0,9589743.77099609,14662.7294444971
2976,Ebertswil,8925,8925,ZH,1,4,0,0,0,959,0,0,6717574.24951172,12845.6301048709
2977,Kappel am Albis,8926,8926,ZH,1,6,0,0,0,1164,0,0,17187750.4790039,26029.3356134751
2978,Mettmenstetten,8932,8932,ZH,1,9,0,103,0,5106,2017.23463,0,27987804.6542969,36321.4135802176
2979,Maschwanden,8933,8933,ZH,1,8,0,0,0,668,0,0,10035223.4814453,14923.7671536966
2980,Knonau,8934,8934,ZH,1,7,0,0,0,2378,0,0,14122917.2988281,21540.0181146362
2981,Oberrieden,8942,8942,ZH,1,137,0,131,0,4952,2645.3958,0,9453586.66894531,14136.267456575
2982,Fahrweid,8951,8951,ZH,1,251,0,0,0,3248,0,0,4580245.94238281,11160.6864362856
2983,Schlieren,8952,8952,ZH,1,247,2,213,0.00938967136150235,18182,1171.48829,10.99989,14404291.6123047,18932.4715727783
2984,Dietikon 1,8953,8953,ZH,1,243,3,299,0.0100334448160535,26739,1118.21684,11.21957,20625639.171875,33958.4633027245
2985,Geroldswil,8954,8954,ZH,1,244,0,68,0,3733,1821.59121,0,2782356.76318359,7648.16285586616
2986,Oetwil an der Limmat,8955,8955,ZH,1,246,0,0,0,2526,0,0,5996336.12207031,13343.5293097322
2987,Killwangen,8956,8956,AG,19,4030,0,0,0,2034,0,0,5251005.31933594,10696.4992488933
2988,Spreitenbach Zustellung,8957,8957,AG,19,4040,2,93,0.021505376344086,11867,783.68585,16.85346,18670675.3500977,21162.6489768133
2989,Bergdietikon,8962,8962,AG,19,4023,0,0,0,2848,0,0,12633767.8730469,19430.6005996933
2990,Rudolfstetten,8964,8964,AG,19,4075,0,55,0,4290,1282.05128,0,10745005.637207,15430.1659398774
2991,Berikon 2 Dorf,8965,8965,AG,19,4062,0,67,0,4792,1398.16361,0,11743534.4604492,17525.0998318843
2992,Oberwil-Lieli,8966,8966,AG,19,4074,0,0,0,2416,0,0,11527813.3666992,15777.3571563448
2993,Widen,8967,8967,AG,19,4081,0,84,0,3697,2272.11252,0,5902845.63574219,12928.1748940171
2994,St. Gallen 1 Annahme,9000,9000,SG,17,3203,3,623,0.00481540930979133,35207,1769.53447,8.52103,17468392.7885742,24032.7599485799
2995,St. Gallen,9008,9000,SG,17,3203,0,87,0,8125,1070.76923,0,4226323.88916016,10286.3897324394
2996,St. Gallen,9010,9000,SG,17,3203,0,0,0,2785,0,0,6985317.74902344,13634.8373933871
2997,St. Gallen,9011,9000,SG,17,3203,1,94,0.0106382978723404,3259,2884.32034,30.68426,19169457.4726563,18549.4412849373
2998,St. Gallen,9012,9000,SG,17,3203,0,0,0,2185,0,0,4100579.53271484,11569.0825681181
2999,St. Gallen 14 Zustellung,9014,9000,SG,17,3203,1,126,0.00793650793650794,10092,1248.51367,9.90884,8236151.17138672,13576.4732734577
3000,St. Gallen,9015,9000,SG,17,3203,0,0,0,4365,0,0,11976364.5131836,23904.2459732725
3001,St. Gallen,9016,9000,SG,17,3203,0,84,0,9684,867.41016,0,10641256.3847656,14500.0928386851
3002,Abtwil SG,9030,9030,SG,17,3442,1,65,0.0153846153846154,5356,1213.59223,18.67065,14218046.8178711,19876.7687035447
3003,Engelburg,9032,9032,SG,17,3442,0,0,0,2958,0,0,14178994.7255859,23002.8837301919
3004,Untereggen,9033,9033,SG,17,3219,0,0,0,1078,0,0,15261167.0639648,19001.4573474028
3005,Eggersriet,9034,9034,SG,17,3212,0,0,0,1772,0,0,11201738.0585938,17712.8215620871
3006,Grub AR,9035,9035,AR,15,3031,0,0,0,984,0,0,8067016.64013672,18670.6125970442
3007,Grub SG,9036,9036,SG,17,3212,0,0,0,580,0,0,8096986.34472656,16963.8658437633
3008,Speicherschwendi,9037,9037,AR,15,3023,0,0,0,794,0,0,6601299.1640625,13492.9268132197
3009,Rehetobel,9038,9038,AR,15,3034,0,0,0,1902,0,0,16004064.3330078,21021.5575219609
3010,Speicher,9042,9042,AR,15,3023,0,0,0,3757,0,0,16267071.2558594,20293.5147264671
3011,Trogen,9043,9043,AR,15,3025,0,0,0,1842,0,0,22934811.2084961,25808.8776848227
3012,Wald AR,9044,9044,AR,15,3036,0,0,0,971,0,0,14518491.0761719,21849.5060236579
3013,Appenzell Enggenhütten,9050,9050,AI,16,3104,0,88,0,10823,813.08325,0,110740229.646973,67390.2456595838
3014,Niederteufen,9052,9052,AR,15,3024,0,0,0,1849,0,0,6046353.60498047,12118.9596956629
3015,Teufen AR,9053,9053,AR,15,3024,0,69,0,4161,1658.25523,0,24638499.1147461,27271.3043059287
3016,Haslen AI,9054,9054,AI,16,3104,0,0,0,752,0,0,19569430.2514648,23180.0061292368
3017,Bühler,9055,9055,AR,15,3021,0,0,0,1974,0,0,16337409.6333008,24170.6753106783
3018,Gais,9056,9056,AR,15,3022,0,0,0,3171,0,0,44875294.434082,37689.8181446236
3019,Schwende,9057,9057,AI,16,3105,0,0,0,1135,0,0,99948973.2246094,50345.7302705106
3020,Brülisau,9058,9058,AI,16,3103,0,0,0,530,0,0,54854515.0537109,50981.3151610524
3021,Lustmühle,9062,9062,AR,15,3024,0,0,0,436,0,0,3436575.24804688,9745.26577158945
3022,Stein AR,9063,9063,AR,15,3005,0,0,0,1527,0,0,20754831.2714844,22000.9127401519
3023,Hundwil,9064,9064,AR,15,3002,0,0,0,779,0,0,24466800.2861328,27658.7490791939
3024,Herisau,9100,9100,AR,15,3001,2,213,0.00938967136150235,15570,1368.01541,12.84522,48225833.2646484,45222.8284874364
